Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations
ANKFY1,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
ABCA9,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
TPR,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
EIF4G1,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
SLITRK3,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
SCNN1G,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
KIF5C,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
SZT2,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
GOLGB1,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
MED24,8,7,1.0,0.0,0.125,0.0169082125603864,0.0,0.048387096774193526,0.125,0.0,0.06169354838709676,2.1972245773362196
GABRG2,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
HGF,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
KIF26A,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
PRDM16,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
TLE4,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
COL20A1,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
KCNH5,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
OSBPL7,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
TRPM3,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
F13A1,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
TRPV5,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
KDM3B,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
GRIP1,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
HIPK3,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
TTC3,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
ADAM28,9,8,1.0,0.0,0.1111111111111111,0.0193236714975845,0.0,0.056451612903225895,0.1111111111111111,0.0,0.06155913978494628,2.302585092994046
AOX1,12,10,1.0,0.0,0.0833333333333333,0.0241545893719806,0.0,0.0725806451612903,0.0833333333333333,0.0,0.06129032258064514,2.5649493574615367
ZFPM2,12,10,1.0,0.0,0.0833333333333333,0.0241545893719806,0.0,0.0725806451612903,0.0833333333333333,0.0,0.06129032258064514,2.5649493574615367
NES,12,10,1.0,0.0,0.0833333333333333,0.0241545893719806,0.0,0.0725806451612903,0.0833333333333333,0.0,0.06129032258064514,2.5649493574615367
NLGN4X,16,16,0.0,0.0,0.0,0.038647342995169,0.0,0.1209677419354838,0.0,0.0,0.0604838709677419,2.833213344056216
DYNC2H1,19,16,0.0,0.0,0.0,0.038647342995169,0.0,0.1209677419354838,0.0,0.0,0.0604838709677419,2.995732273553991
COL4A4,16,16,0.0,0.0,0.0,0.038647342995169,0.0,0.1209677419354838,0.0,0.0,0.0604838709677419,2.833213344056216
NBR1,11,9,1.0,0.0,0.0909090909090909,0.0217391304347826,0.0,0.06451612903225827,0.0909090909090909,0.0,0.0595307917888564,2.4849066497880004
ODF2,7,5,1.0,0.0,0.1428571428571428,0.0120772946859903,0.0,0.03225806451612913,0.1428571428571428,0.0,0.0589861751152074,2.0794415416798357
ABCC6,7,5,1.0,0.0,0.1428571428571428,0.0120772946859903,0.0,0.03225806451612913,0.1428571428571428,0.0,0.0589861751152074,2.0794415416798357
ITGAM,10,8,1.0,0.0,0.1,0.0193236714975845,0.0,0.056451612903225895,0.1,0.0,0.058225806451612946,2.3978952727983707
LRP6,8,6,1.0,0.0,0.125,0.0144927536231884,0.0,0.0403225806451615,0.125,0.0,0.057661290322580744,2.1972245773362196
DENND2A,8,6,1.0,0.0,0.125,0.0144927536231884,0.0,0.0403225806451615,0.125,0.0,0.057661290322580744,2.1972245773362196
ADCY1,9,7,1.0,0.0,0.1111111111111111,0.0169082125603864,0.0,0.048387096774193526,0.1111111111111111,0.0,0.05752688172043009,2.302585092994046
ABCC3,9,7,1.0,0.0,0.1111111111111111,0.0169082125603864,0.0,0.048387096774193526,0.1111111111111111,0.0,0.05752688172043009,2.302585092994046
TENM2,15,15,0.0,0.0,0.0,0.036231884057971,0.0,0.11290322580645179,0.0,0.0,0.056451612903225895,2.772588722239781
THSD7B,16,15,0.0,0.0,0.0,0.036231884057971,0.0,0.11290322580645179,0.0,0.0,0.056451612903225895,2.833213344056216
MAP2,15,15,0.0,0.0,0.0,0.036231884057971,0.0,0.11290322580645179,0.0,0.0,0.056451612903225895,2.772588722239781
FBN3,15,15,0.0,0.0,0.0,0.036231884057971,0.0,0.11290322580645179,0.0,0.0,0.056451612903225895,2.772588722239781
PREX1,18,15,0.0,0.0,0.0,0.036231884057971,0.0,0.11290322580645179,0.0,0.0,0.056451612903225895,2.9444389791664403
MUC4,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.70805020110221
MICAL3,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.70805020110221
STAB1,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.70805020110221
MYH6,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.70805020110221
CR2,15,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.772588722239781
LAMA3,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.70805020110221
ADGRL3,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.70805020110221
STYXL2,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.10483870967741943,0.0,0.0,0.052419354838709714,2.70805020110221
PCF11,10,6,1.0,0.0,0.1,0.0144927536231884,0.0,0.0403225806451615,0.1,0.0,0.05016129032258075,2.3978952727983707
PLA2R1,14,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.70805020110221
CDH7,14,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.70805020110221
IDH1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
RIMS1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
ZAN,14,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.70805020110221
CTTNBP2,15,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.772588722239781
CHL1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
DOCK8,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
DYNC1H1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
ADGRG4,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
ANKRD11,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
PTPN13,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
CNGA3,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
FUT9,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.09677419354838705,0.0,0.0,0.048387096774193526,2.6390573296152584
DMBT1,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
PLCB1,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
SDK2,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
HERC2P3,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
SLIT3,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
MXRA5,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
CACNA2D1,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
KIAA1549L,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
SF3B1,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
PXDN,12,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.5649493574615367
IGF1R,13,12,0.0,0.0,0.0,0.0289855072463768,0.0,0.08870967741935504,0.0,0.0,0.04435483870967752,2.6390573296152584
ASTN1,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
LRFN5,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
HECW2,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
ANO4,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
NLRP12,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
FCRL5,12,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.5649493574615367
SLC8A1,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
KIAA1549,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
SIPA1L3,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
NIPBL,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
BRINP2,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
PCDHA6,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
MAN2A1,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
DNAH3,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
NAV3,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
SPTBN5,11,11,0.0,0.0,0.0,0.0265700483091787,0.0,0.08064516129032266,0.0,0.0,0.04032258064516133,2.4849066497880004
CFAP47,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
MACC1,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
NID2,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
CCDC80,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
KCNT2,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
TMEM132E,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
GDF2,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
PCDHA13,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
PCDHA3,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
EEF1A1,14,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.70805020110221
EP300,11,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.4849066497880004
MAST4,11,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.4849066497880004
PTPRM,11,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.4849066497880004
CACNA1C,11,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.4849066497880004
MROH5,11,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.4849066497880004
CHD6,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
MAGEL2,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
PCDHA8,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
COBLL1,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
TRPM1,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
MYH14,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
OR5H14,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
FAM47A,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
SEZ6L,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
MYOCD,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
GPR179,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
PCNX2,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
DPP6,12,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.5649493574615367
KIF21B,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
COL3A1,10,10,0.0,0.0,0.0,0.0241545893719806,0.0,0.0725806451612903,0.0,0.0,0.03629032258064515,2.3978952727983707
ADGRB2,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
ARHGEF10L,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
IRS4,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
DMXL1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
PHACTR3,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
OR2J3,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
MST1R,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
NLRP5,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
GRM1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
RUSC1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
EPHA6,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
KCNA5,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
SLC5A1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
LTBP1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
SCN5A,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
COPA,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
KPRP,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
POTEE,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
HDAC9,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
TRERF1,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
SCN10A,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
CUX1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
KRAS,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
UNC45B,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
LRRC4C,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
GRXCR1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
CCDC39,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
GRM5,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
CNTLN,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
LRP12,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
TRPC7,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
RFX7,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
PAPPA2,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
SALL1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
SEMA3D,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
KANK1,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
NLRP2,11,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.4849066497880004
SLC2A2,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
JAK1,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
OR8H2,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
PLXNB3,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
PAK5,12,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.5649493574615367
ATP2B2,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
DOP1B,11,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.4849066497880004
PDGFRA,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
C2CD3,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
SLC39A12,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
ITGB4,11,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.4849066497880004
CCDC178,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
GPR149,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
PRKG1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
SORCS1,9,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.302585092994046
NRCAM,10,9,0.0,0.0,0.0,0.0217391304347826,0.0,0.06451612903225827,0.0,0.0,0.032258064516129135,2.3978952727983707
CCT3,8,8,0.0,0.0,0.0,0.0193236714975845,0.0,0.056451612903225895,0.0,0.0,0.028225806451612948,2.1972245773362196
