Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations,weak_label_driver,ml_driver_probability,hybrid_score
ZFYVE26,16,16,1.0,0.0,0.0625,0.038647342995169,0.0,0.1209677419354838,0.0625,0.0,0.0792338709677419,2.833213344056216,0,0.9283724052856795,0.5887169915585044
PCDH11Y,16,16,1.0,0.0,0.0625,0.038647342995169,0.0,0.1209677419354838,0.0625,0.0,0.0792338709677419,2.833213344056216,0,0.9283724052856795,0.5887169915585044
BRINP3,16,16,1.0,0.0,0.0625,0.038647342995169,0.0,0.1209677419354838,0.0625,0.0,0.0792338709677419,2.833213344056216,0,0.9283724052856795,0.5887169915585044
COL16A1,17,16,4.0,0.0,0.2352941176470588,0.038647342995169,0.0,0.1209677419354838,0.2352941176470588,0.0,0.1310721062618595,2.8903717578961645,0,0.9267498228383196,0.6084787362077355
HUWE1,17,15,1.0,0.0,0.0588235294117647,0.036231884057971,0.0,0.1129032258064517,0.0588235294117647,0.0,0.0740986717267553,2.8903717578961645,0,0.9264452928804857,0.5855066444189935
ANK1,16,16,2.0,0.0,0.125,0.038647342995169,0.0,0.1209677419354838,0.125,0.0,0.0979838709677419,2.833213344056216,0,0.9248075420388131,0.5940780736103846
LRRC7,16,16,2.0,0.0,0.125,0.038647342995169,0.0,0.1209677419354838,0.125,0.0,0.0979838709677419,2.833213344056216,0,0.9248075420388131,0.5940780736103846
NTRK3,16,16,2.0,0.0,0.125,0.038647342995169,0.0,0.1209677419354838,0.125,0.0,0.0979838709677419,2.833213344056216,0,0.9248075420388131,0.5940780736103846
THSD7B,16,15,0.0,0.0,0.0,0.036231884057971,0.0,0.1129032258064517,0.0,0.0,0.0564516129032258,2.833213344056216,0,0.9214265828295163,0.5754365948590001
CELSR3,16,16,3.0,0.0,0.1875,0.038647342995169,0.0,0.1209677419354838,0.1875,0.0,0.1167338709677419,2.833213344056216,0,0.9210803399729258,0.5993417523708522
ANKRD12,16,16,3.0,0.0,0.1875,0.038647342995169,0.0,0.1209677419354838,0.1875,0.0,0.1167338709677419,2.833213344056216,0,0.9210803399729258,0.5993417523708522
APC,17,16,6.0,0.0,0.3529411764705882,0.038647342995169,0.0,0.1209677419354838,0.3529411764705882,0.0,0.1663662239089183,2.8903717578961645,0,0.9197632106886957,0.6184044159767847
ATR,17,15,3.0,0.0,0.1764705882352941,0.036231884057971,0.0,0.1129032258064517,0.1764705882352941,0.0,0.1093927893738141,2.8903717578961645,0,0.9194321597708994,0.5954164116120653
TG,17,15,3.0,0.0,0.1764705882352941,0.036231884057971,0.0,0.1129032258064517,0.1764705882352941,0.0,0.1093927893738141,2.8903717578961645,0,0.9194321597708994,0.5954164116120653
COL7A1,18,15,6.0,0.0,0.3333333333333333,0.036231884057971,0.0,0.1129032258064517,0.3333333333333333,0.0,0.1564516129032259,2.9444389791664403,0,0.9181398292115766,0.6134645426882362
EVC2,16,15,1.0,0.0,0.0625,0.036231884057971,0.0,0.1129032258064517,0.0625,0.0,0.0752016129032259,2.833213344056216,0,0.9175467324507378,0.5806086846317331
CELSR2,16,16,4.0,0.0,0.25,0.038647342995169,0.0,0.1209677419354838,0.25,0.0,0.1354838709677419,2.833213344056216,0,0.9171849292126121,0.604504505914664
PBRM1,17,17,10.0,0.0,0.5882352941176471,0.0410628019323671,0.0,0.1290322580645161,0.5882352941176471,0.0,0.2409867172675522,2.8903717578961645,0,0.9163898638486514,0.6462286052162117
LAMA5,17,15,4.0,0.0,0.2352941176470588,0.036231884057971,0.0,0.1129032258064517,0.2352941176470588,0.0,0.1270398481973435,2.8903717578961645,0,0.9157011836185295,0.6002366494500551
FAT1,18,15,7.0,0.0,0.3888888888888889,0.036231884057971,0.0,0.1129032258064517,0.3888888888888889,0.0,0.1731182795698925,2.9444389791664403,0,0.9145689711609903,0.6179886945245512
ADCY8,16,15,2.0,0.0,0.125,0.036231884057971,0.0,0.1129032258064517,0.125,0.0,0.0939516129032259,2.833213344056216,0,0.9134932866075746,0.5856766171258351
MYO10,16,15,2.0,0.0,0.125,0.036231884057971,0.0,0.1129032258064517,0.125,0.0,0.0939516129032259,2.833213344056216,0,0.9134932866075746,0.5856766171258351
UNC79,16,15,2.0,0.0,0.125,0.036231884057971,0.0,0.1129032258064517,0.125,0.0,0.0939516129032259,2.833213344056216,0,0.9134932866075746,0.5856766171258351
ABCA4,16,15,2.0,0.0,0.125,0.036231884057971,0.0,0.1129032258064517,0.125,0.0,0.0939516129032259,2.833213344056216,0,0.9134932866075746,0.5856766171258351
FLG2,16,15,2.0,0.0,0.125,0.036231884057971,0.0,0.1129032258064517,0.125,0.0,0.0939516129032259,2.833213344056216,0,0.9134932866075746,0.5856766171258351
GLI2,16,15,2.0,0.0,0.125,0.036231884057971,0.0,0.1129032258064517,0.125,0.0,0.0939516129032259,2.833213344056216,0,0.9134932866075746,0.5856766171258351
TENM2,15,15,0.0,0.0,0.0,0.036231884057971,0.0,0.1129032258064517,0.0,0.0,0.0564516129032258,2.772588722239781,0,0.9116375657760745,0.569563184626935
FBN3,15,15,0.0,0.0,0.0,0.036231884057971,0.0,0.1129032258064517,0.0,0.0,0.0564516129032258,2.772588722239781,0,0.9116375657760745,0.569563184626935
MAP2,15,15,0.0,0.0,0.0,0.036231884057971,0.0,0.1129032258064517,0.0,0.0,0.0564516129032258,2.772588722239781,0,0.9116375657760745,0.569563184626935
DSCAML1,16,15,3.0,0.0,0.1875,0.036231884057971,0.0,0.1129032258064517,0.1875,0.0,0.1127016129032258,2.833213344056216,0,0.9092602777712668,0.5906368118240504
TRIP12,16,15,3.0,0.0,0.1875,0.036231884057971,0.0,0.1129032258064517,0.1875,0.0,0.1127016129032258,2.833213344056216,0,0.9092602777712668,0.5906368118240504
MYCBP2,16,15,3.0,0.0,0.1875,0.036231884057971,0.0,0.1129032258064517,0.1875,0.0,0.1127016129032258,2.833213344056216,0,0.9092602777712668,0.5906368118240504
ADAMTS9,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,0,0.9070286980632514,0.5747978639992412
VCAN,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,0,0.9070286980632514,0.5747978639992412
WDFY3,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,0,0.9070286980632514,0.5747978639992412
TENM3,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,0,0.9070286980632514,0.5747978639992412
SACS,15,15,1.0,0.0,0.0666666666666666,0.036231884057971,0.0,0.1129032258064517,0.0666666666666666,0.0,0.0764516129032258,2.772588722239781,0,0.9070286980632514,0.5747978639992412
NPAP1,16,14,1.0,0.0,0.0625,0.0338164251207729,0.0,0.1048387096774194,0.0625,0.0,0.0711693548387097,2.833213344056216,0,0.9052518709856048,0.5716188645268467
FLNC,16,14,1.0,0.0,0.0625,0.0338164251207729,0.0,0.1048387096774194,0.0625,0.0,0.0711693548387097,2.833213344056216,0,0.9052518709856048,0.5716188645268467
LRRK2,16,15,4.0,0.0,0.25,0.036231884057971,0.0,0.1129032258064517,0.25,0.0,0.1314516129032258,2.833213344056216,0,0.9048417132332108,0.5954856731012168
HECTD4,15,15,2.0,0.0,0.1333333333333333,0.036231884057971,0.0,0.1129032258064517,0.1333333333333333,0.0,0.0964516129032258,2.772588722239781,0,0.9022052257030372,0.5799037805831126
ADCY2,15,15,2.0,0.0,0.1333333333333333,0.036231884057971,0.0,0.1129032258064517,0.1333333333333333,0.0,0.0964516129032258,2.772588722239781,0,0.9022052257030372,0.5799037805831126
FNDC1,15,15,2.0,0.0,0.1333333333333333,0.036231884057971,0.0,0.1129032258064517,0.1333333333333333,0.0,0.0964516129032258,2.772588722239781,0,0.9022052257030372,0.5799037805831126
KMT2A,16,16,8.0,0.0,0.5,0.038647342995169,0.0,0.1209677419354838,0.5,0.0,0.2104838709677419,2.833213344056216,0,0.8998021108676403,0.6240748149076809
CR2,15,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.772588722239781,0,0.8985589855624868,0.560103133272976
FN1,15,15,3.0,0.0,0.2,0.036231884057971,0.0,0.1129032258064517,0.2,0.0,0.1164516129032258,2.772588722239781,0,0.8971598787632733,0.5848765724192543
KIAA1217,15,15,3.0,0.0,0.2,0.036231884057971,0.0,0.1129032258064517,0.2,0.0,0.1164516129032258,2.772588722239781,0,0.8971598787632733,0.5848765724192543
WNK2,16,14,3.0,0.0,0.1875,0.0338164251207729,0.0,0.1048387096774194,0.1875,0.0,0.1086693548387097,2.833213344056216,0,0.8958700245956029,0.5809897566928456
SEMA3A,15,14,1.0,0.0,0.0666666666666666,0.0338164251207729,0.0,0.1048387096774194,0.0666666666666666,0.0,0.0724193548387096,2.772588722239781,0,0.893347762289078,0.5649763993089305
TRPS1,15,14,1.0,0.0,0.0666666666666666,0.0338164251207729,0.0,0.1048387096774194,0.0666666666666666,0.0,0.0724193548387096,2.772588722239781,0,0.893347762289078,0.5649763993089305
ROBO2,15,14,1.0,0.0,0.0666666666666666,0.0338164251207729,0.0,0.1048387096774194,0.0666666666666666,0.0,0.0724193548387096,2.772588722239781,0,0.893347762289078,0.5649763993089305
MYH7,15,14,1.0,0.0,0.0666666666666666,0.0338164251207729,0.0,0.1048387096774194,0.0666666666666666,0.0,0.0724193548387096,2.772588722239781,0,0.893347762289078,0.5649763993089305
DHX9,15,14,2.0,0.0,0.1333333333333333,0.0338164251207729,0.0,0.1048387096774194,0.1333333333333333,0.0,0.0924193548387097,2.772588722239781,0,0.8879022259563517,0.5697090775092949
KIT,15,15,5.0,0.0,0.3333333333333333,0.036231884057971,0.0,0.1129032258064517,0.3333333333333333,0.0,0.1564516129032259,2.772588722239781,0,0.8863747239412957,0.5944054795260677
USP34,15,15,5.0,0.0,0.3333333333333333,0.036231884057971,0.0,0.1129032258064517,0.3333333333333333,0.0,0.1564516129032259,2.772588722239781,0,0.8863747239412957,0.5944054795260677
CUL9,16,13,2.0,0.0,0.125,0.0314009661835748,0.0,0.096774193548387,0.125,0.0,0.0858870967741935,2.833213344056216,0,0.8861588907933641,0.5660501731856958
STYXL2,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.70805020110221,0,0.8854364581772833,0.5522296168418539
MICAL3,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.70805020110221,0,0.8854364581772833,0.5522296168418539
LAMA3,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.70805020110221,0,0.8854364581772833,0.5522296168418539
MYH6,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.70805020110221,0,0.8854364581772833,0.5522296168418539
STAB1,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.70805020110221,0,0.8854364581772833,0.5522296168418539
ADGRL3,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.70805020110221,0,0.8854364581772833,0.5522296168418539
MUC4,14,14,0.0,0.0,0.0,0.0338164251207729,0.0,0.1048387096774194,0.0,0.0,0.0524193548387097,2.70805020110221,0,0.8854364581772833,0.5522296168418539
ACVR2A,16,15,8.0,0.0,0.5,0.036231884057971,0.0,0.1129032258064517,0.5,0.0,0.2064516129032259,2.833213344056216,1,0.8851923680566525,0.6136960659952818
SRCAP,17,13,5.0,0.0,0.2941176470588235,0.0314009661835748,0.0,0.096774193548387,0.2941176470588235,0.0,0.1366223908918405,2.8903717578961645,0,0.8840163585087445,0.5850587714619828
CTTNBP2,15,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.772588722239781,0,0.8837913934279941,0.5496296747664737
ZFC3H1,15,14,3.0,0.0,0.2,0.0338164251207729,0.0,0.1048387096774194,0.2,0.0,0.1124193548387097,2.772588722239781,0,0.8822153059379407,0.5742969254982483
LAMA2,16,13,3.0,0.0,0.1875,0.0314009661835748,0.0,0.096774193548387,0.1875,0.0,0.1046370967741935,2.833213344056216,0,0.8807629237687583,0.5703125929709324
MAP1B,16,13,3.0,0.0,0.1875,0.0314009661835748,0.0,0.096774193548387,0.1875,0.0,0.1046370967741935,2.833213344056216,0,0.8807629237687583,0.5703125929709324
SETD2,15,15,6.0,0.0,0.4,0.036231884057971,0.0,0.1129032258064517,0.4,0.0,0.1764516129032259,2.772588722239781,0,0.8806207300129885,0.5989530831690835
ADAMTS19,14,14,1.0,0.0,0.0714285714285714,0.0338164251207729,0.0,0.1048387096774194,0.0714285714285714,0.0,0.0738479262672811,2.70805020110221,0,0.8792179338801592,0.557069930835008
GLI3,14,14,1.0,0.0,0.0714285714285714,0.0338164251207729,0.0,0.1048387096774194,0.0714285714285714,0.0,0.0738479262672811,2.70805020110221,0,0.8792179338801592,0.557069930835008
NUP133,15,14,4.0,0.0,0.2666666666666666,0.0338164251207729,0.0,0.1048387096774194,0.2666666666666666,0.0,0.1324193548387097,2.772588722239781,0,0.8762800788501828,0.5787357892455935
SCN1A,14,14,2.0,0.0,0.1428571428571428,0.0338164251207729,0.0,0.1048387096774194,0.1428571428571428,0.0,0.0952764976958525,2.70805020110221,0,0.8727103920603644,0.5617368343145597
DIDO1,14,14,2.0,0.0,0.1428571428571428,0.0338164251207729,0.0,0.1048387096774194,0.1428571428571428,0.0,0.0952764976958525,2.70805020110221,0,0.8727103920603644,0.5617368343145597
STAB2,14,14,2.0,0.0,0.1428571428571428,0.0338164251207729,0.0,0.1048387096774194,0.1428571428571428,0.0,0.0952764976958525,2.70805020110221,0,0.8727103920603644,0.5617368343145597
OTOGL,14,14,2.0,0.0,0.1428571428571428,0.0338164251207729,0.0,0.1048387096774194,0.1428571428571428,0.0,0.0952764976958525,2.70805020110221,0,0.8727103920603644,0.5617368343145597
RELN,14,14,2.0,0.0,0.1428571428571428,0.0338164251207729,0.0,0.1048387096774194,0.1428571428571428,0.0,0.0952764976958525,2.70805020110221,0,0.8727103920603644,0.5617368343145597
CDH7,14,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.70805020110221,0,0.8690369430391847,0.5407770045331881
PLA2R1,14,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.70805020110221,0,0.8690369430391847,0.5407770045331881
ZAN,14,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.70805020110221,0,0.8690369430391847,0.5407770045331881
ATM,14,14,3.0,0.0,0.2142857142857142,0.0338164251207729,0.0,0.1048387096774194,0.2142857142857142,0.0,0.1167050691244239,2.70805020110221,0,0.8659057087574973,0.566225452904268
LYST,14,14,3.0,0.0,0.2142857142857142,0.0338164251207729,0.0,0.1048387096774194,0.2142857142857142,0.0,0.1167050691244239,2.70805020110221,0,0.8659057087574973,0.566225452904268
TRPA1,14,14,3.0,0.0,0.2142857142857142,0.0338164251207729,0.0,0.1048387096774194,0.2142857142857142,0.0,0.1167050691244239,2.70805020110221,0,0.8659057087574973,0.566225452904268
MRC2,14,14,3.0,0.0,0.2142857142857142,0.0338164251207729,0.0,0.1048387096774194,0.2142857142857142,0.0,0.1167050691244239,2.70805020110221,0,0.8659057087574973,0.566225452904268
CADPS,14,13,1.0,0.0,0.0714285714285714,0.0314009661835748,0.0,0.096774193548387,0.0714285714285714,0.0,0.0698156682027649,2.70805020110221,0,0.8620669210140839,0.5451664198895563
BSN,14,13,1.0,0.0,0.0714285714285714,0.0314009661835748,0.0,0.096774193548387,0.0714285714285714,0.0,0.0698156682027649,2.70805020110221,0,0.8620669210140839,0.5451664198895563
DOCK10,14,13,1.0,0.0,0.0714285714285714,0.0314009661835748,0.0,0.096774193548387,0.0714285714285714,0.0,0.0698156682027649,2.70805020110221,0,0.8620669210140839,0.5451664198895563
RNF213,14,13,1.0,0.0,0.0714285714285714,0.0314009661835748,0.0,0.096774193548387,0.0714285714285714,0.0,0.0698156682027649,2.70805020110221,0,0.8620669210140839,0.5451664198895563
ITPR3,14,13,1.0,0.0,0.0714285714285714,0.0314009661835748,0.0,0.096774193548387,0.0714285714285714,0.0,0.0698156682027649,2.70805020110221,0,0.8620669210140839,0.5451664198895563
SEMA3E,14,14,4.0,0.0,0.2857142857142857,0.0338164251207729,0.0,0.1048387096774194,0.2857142857142857,0.0,0.1381336405529954,2.70805020110221,0,0.8587961159706771,0.5705311258036043
NF1,14,14,4.0,0.0,0.2857142857142857,0.0338164251207729,0.0,0.1048387096774194,0.2857142857142857,0.0,0.1381336405529954,2.70805020110221,0,0.8587961159706771,0.5705311258036043
AHCTF1,14,14,4.0,0.0,0.2857142857142857,0.0338164251207729,0.0,0.1048387096774194,0.2857142857142857,0.0,0.1381336405529954,2.70805020110221,0,0.8587961159706771,0.5705311258036043
MEGF8,14,14,4.0,0.0,0.2857142857142857,0.0338164251207729,0.0,0.1048387096774194,0.2857142857142857,0.0,0.1381336405529954,2.70805020110221,0,0.8587961159706771,0.5705311258036043
TENM4,14,13,2.0,0.0,0.1428571428571428,0.0314009661835748,0.0,0.096774193548387,0.1428571428571428,0.0,0.0912442396313363,2.70805020110221,0,0.8547879300929667,0.5493704539083145
FER1L6,14,13,2.0,0.0,0.1428571428571428,0.0314009661835748,0.0,0.096774193548387,0.1428571428571428,0.0,0.0912442396313363,2.70805020110221,0,0.8547879300929667,0.5493704539083145
MYH15,14,13,2.0,0.0,0.1428571428571428,0.0314009661835748,0.0,0.096774193548387,0.1428571428571428,0.0,0.0912442396313363,2.70805020110221,0,0.8547879300929667,0.5493704539083145
ABCB5,15,12,2.0,0.0,0.1333333333333333,0.0289855072463768,0.0,0.088709677419355,0.1333333333333333,0.0,0.0843548387096775,2.772588722239781,0,0.853775944340961,0.5460075020884476
GRIA4,15,12,2.0,0.0,0.1333333333333333,0.0289855072463768,0.0,0.088709677419355,0.1333333333333333,0.0,0.0843548387096775,2.772588722239781,0,0.853775944340961,0.5460075020884476
MYH4,15,13,5.0,0.0,0.3333333333333333,0.0314009661835748,0.0,0.096774193548387,0.3333333333333333,0.0,0.1483870967741935,2.772588722239781,0,0.8518610050789097,0.5704714417570232
DOCK8,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
CHL1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
RIMS1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
DYNC1H1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
IDH1,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
ANKRD11,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
CNGA3,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
PTPN13,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
ADGRG4,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
FUT9,13,13,0.0,0.0,0.0,0.0314009661835748,0.0,0.096774193548387,0.0,0.0,0.0483870967741935,2.6390573296152584,0,0.8515354541752836,0.5302761112148475
CHD9,14,14,5.0,0.0,0.3571428571428571,0.0338164251207729,0.0,0.1048387096774194,0.3571428571428571,0.0,0.1595622119815668,2.70805020110221,0,0.8513742769032436,0.5746494509345729
NBAS,14,14,5.0,0.0,0.3571428571428571,0.0338164251207729,0.0,0.1048387096774194,0.3571428571428571,0.0,0.1595622119815668,2.70805020110221,0,0.8513742769032436,0.5746494509345729
ICE1,14,14,5.0,0.0,0.3571428571428571,0.0338164251207729,0.0,0.1048387096774194,0.3571428571428571,0.0,0.1595622119815668,2.70805020110221,0,0.8513742769032436,0.5746494509345729
NOTCH3,14,13,3.0,0.0,0.2142857142857142,0.0314009661835748,0.0,0.096774193548387,0.2142857142857142,0.0,0.1126728110599077,2.70805020110221,0,0.8471929019007548,0.5533848655644159
ARFGEF3,14,13,3.0,0.0,0.2142857142857142,0.0314009661835748,0.0,0.096774193548387,0.2142857142857142,0.0,0.1126728110599077,2.70805020110221,0,0.8471929019007548,0.5533848655644159
ALMS1,15,12,3.0,0.0,0.2,0.0289855072463768,0.0,0.088709677419355,0.2,0.0,0.1043548387096775,2.772588722239781,0,0.8466567354481024,0.5497359767527323
CACNA1S,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
KIF19,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
PATJ,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
SI,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
ADAMTS12,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
SORCS3,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
CELSR1,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
DCC,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
EGFLAM,13,13,1.0,0.0,0.0769230769230769,0.0314009661835748,0.0,0.096774193548387,0.0769230769230769,0.0,0.0714640198511166,2.6390573296152584,0,0.8431930762789138,0.5345014537077949
